NAME - XZA > HIGHSCORE = 20800
NAME - XVZ > HIGHSCORE = 17600
NAME - HAN > HIGHSCORE = 14000
NAME - WAX > HIGHSCORE = 13100
NAME - UGF > HIGHSCORE = 12100
NAME - BAW > HIGHSCORE = 10000
NAME - XAV > HIGHSCORE = 9900
NAME - WAX > HIGHSCORE = 9700
NAME - XAW > HIGHSCORE = 9500
NAME - XAZ > HIGHSCORE = 9100
